,Flow
2014-01-03 11:13:00,166.43
2014-01-03 11:14:00,164.92
2014-01-03 11:15:00,166.1
2014-01-03 11:16:00,166.4
2014-01-03 11:17:00,164.33
2014-01-03 11:18:00,167.41
2014-01-03 11:19:00,165.14
2014-01-03 11:20:00,166.04
2014-01-03 11:21:00,164.38
2014-01-03 11:22:00,165.87
2014-01-03 11:23:00,164.89
2014-01-03 11:24:00,163.71
2014-01-03 11:25:00,163.78
2014-01-03 11:26:00,163.35
2014-01-03 11:27:00,165.17
2014-01-03 11:28:00,166.37
2014-01-03 11:29:00,161.57
2014-01-03 11:30:00,163.19
2014-01-03 11:31:00,161.95
2014-01-03 11:32:00,158.93
2014-01-03 11:33:00,158.09
2014-01-03 11:34:00,156.39
2014-01-03 11:35:00,154.94
2014-01-03 11:36:00,150.93
2014-01-03 11:37:00,152.36
2014-01-03 11:38:00,151.9
2014-01-03 11:39:00,151.72
2014-01-03 11:40:00,151.26
2014-01-03 11:41:00,153.81
2014-01-03 11:42:00,153.46
2014-01-03 11:43:00,143.41
2014-01-03 11:44:00,150.47
2014-01-03 11:45:00,152.9
2014-01-03 11:46:00,151.16
2014-01-03 11:47:00,152.58
2014-01-03 11:48:00,150.0
2014-01-03 11:49:00,152.39
2014-01-03 11:50:00,152.56
2014-01-03 11:51:00,152.03
2014-01-03 11:52:00,151.79
2014-01-03 11:53:00,151.34
2014-01-03 11:54:00,150.89
2014-01-03 11:55:00,141.21
2014-01-03 11:56:00,154.84
2014-01-03 11:57:00,155.01
2014-01-03 11:58:00,153.96
2014-01-03 11:59:00,153.87
2014-01-03 12:00:00,151.76
2014-01-03 12:01:00,152.58
2014-01-03 12:02:00,152.3
2014-01-03 12:03:00,150.56
2014-01-03 12:04:00,151.57
2014-01-03 12:05:00,150.96
2014-01-03 12:06:00,150.98
2014-01-03 12:07:00,149.62
2014-01-03 12:08:00,150.44
2014-01-03 12:09:00,152.15
2014-01-03 12:10:00,151.33
2014-01-03 12:11:00,152.64
2014-01-03 12:12:00,152.17
2014-01-03 12:13:00,151.85
2014-01-03 12:14:00,151.28
2014-01-03 12:15:00,150.02
2014-01-03 12:16:00,149.73
2014-01-03 12:17:00,150.98
2014-01-03 12:18:00,153.45
2014-01-03 12:19:00,152.34
2014-01-03 12:20:00,151.2
2014-01-03 12:21:00,149.81
2014-01-03 12:22:00,151.81
2014-01-03 12:23:00,150.64
2014-01-03 12:24:00,150.51
2014-01-03 12:25:00,150.63
2014-01-03 12:26:00,152.34
2014-01-03 12:27:00,154.53
2014-01-03 12:28:00,153.65
2014-01-03 12:29:00,153.07
2014-01-03 12:30:00,151.25
2014-01-03 12:31:00,151.87
2014-01-03 12:32:00,151.37
2014-01-03 12:33:00,151.2
2014-01-03 12:34:00,151.4
2014-01-03 12:35:00,151.84
2014-01-03 12:36:00,150.89
2014-01-03 12:37:00,149.12
2014-01-03 12:38:00,149.63
2014-01-03 12:39:00,150.09
2014-01-03 12:40:00,149.73
2014-01-03 12:41:00,149.66
2014-01-03 12:42:00,152.39
2014-01-03 12:43:00,152.21
2014-01-03 12:44:00,153.82
2014-01-03 12:45:00,151.17
2014-01-03 12:46:00,150.87
2014-01-03 12:47:00,151.26
2014-01-03 12:48:00,150.88
2014-01-03 12:49:00,150.69
2014-01-03 12:50:00,148.62
2014-01-03 12:51:00,150.88
2014-01-03 12:52:00,151.29
2014-01-03 12:53:00,150.69
2014-01-03 12:54:00,149.23
2014-01-03 12:55:00,149.81
2014-01-03 12:56:00,149.28
2014-01-03 12:57:00,153.08
2014-01-03 12:58:00,151.88
2014-01-03 12:59:00,151.26
2014-01-03 13:00:00,151.25
2014-01-03 13:01:00,149.66
2014-01-03 13:02:00,150.4
2014-01-03 13:03:00,148.21
2014-01-03 13:04:00,150.1
2014-01-03 13:05:00,149.92
2014-01-03 13:06:00,150.06
2014-01-03 13:07:00,147.73
2014-01-03 13:08:00,148.77
2014-01-03 13:09:00,149.7
2014-01-03 13:10:00,149.71
2014-01-03 13:11:00,150.15
2014-01-03 13:12:00,152.48
2014-01-03 13:13:00,149.74
2014-01-03 13:14:00,150.36
2014-01-03 13:15:00,150.42
2014-01-03 13:16:00,148.86
2014-01-03 13:17:00,149.55
2014-01-03 13:18:00,148.48
2014-01-03 13:19:00,149.27
2014-01-03 13:20:00,138.08
2014-01-03 13:21:00,148.85
2014-01-03 13:22:00,146.87
2014-01-03 13:23:00,150.69
2014-01-03 13:24:00,151.15
2014-01-03 13:25:00,150.84
2014-01-03 13:26:00,152.71
2014-01-03 13:27:00,149.7
2014-01-03 13:28:00,150.74
2014-01-03 13:29:00,149.35
2014-01-03 13:30:00,149.52
2014-01-03 13:31:00,149.41
2014-01-03 13:32:00,148.49
2014-01-03 13:33:00,148.36
2014-01-03 13:34:00,148.49
2014-01-03 13:35:00,148.42
2014-01-03 13:36:00,147.49
2014-01-03 13:37:00,148.61
2014-01-03 13:38:00,150.76
2014-01-03 13:39:00,150.55
2014-01-03 13:40:00,151.66
2014-01-03 13:41:00,150.08
2014-01-03 13:42:00,149.31
2014-01-03 13:43:00,148.82
2014-01-03 13:44:00,149.84
2014-01-03 13:45:00,150.24
2014-01-03 13:46:00,149.19
2014-01-03 13:47:00,149.31
2014-01-03 13:48:00,149.46
2014-01-03 13:49:00,149.06
2014-01-03 13:50:00,148.33
2014-01-03 13:51:00,148.17
2014-01-03 13:52:00,147.83
2014-01-03 13:53:00,148.02
2014-01-03 13:54:00,77.29
2014-01-03 13:55:00,73.396
2014-01-03 13:56:00,74.9
2014-01-03 13:57:00,76.081
2014-01-03 13:58:00,76.752
2014-01-03 13:59:00,77.499
2014-01-03 14:00:00,78.622
2014-01-03 14:01:00,79.293
2014-01-03 14:02:00,80.398
2014-01-03 14:03:00,80.601
2014-01-03 14:04:00,81.272
2014-01-03 14:05:00,82.702
2014-01-03 14:06:00,82.21
2014-01-03 14:07:00,83.049
2014-01-03 14:08:00,83.159
2014-01-03 14:09:00,83.732
2014-01-03 14:10:00,84.733
2014-01-03 14:11:00,84.785
2014-01-03 14:12:00,84.386
2014-01-03 14:13:00,84.397
2014-01-03 14:14:00,84.768
2014-01-03 14:15:00,85.74
2014-01-03 14:16:00,85.711
2014-01-03 14:17:00,85.78
2014-01-03 14:18:00,86.232
2014-01-03 14:19:00,86.006
2014-01-03 14:20:00,85.734
2014-01-03 14:21:00,85.468
2014-01-03 14:22:00,85.572
2014-01-03 14:23:00,85.694
2014-01-03 14:24:00,85.653
2014-01-03 14:25:00,85.561
2014-01-03 14:26:00,85.202
2014-01-03 14:27:00,85.196
2014-01-03 14:28:00,85.364
2014-01-03 14:29:00,28.833
2014-01-03 14:30:00,17.501
2014-01-03 14:31:00,17.501
2014-01-03 14:32:00,16.876
2014-01-03 14:33:00,16.876
2014-01-03 14:34:00,16.876
2014-01-03 14:35:00,16.876
2014-01-03 14:36:00,16.384
2014-01-03 14:37:00,16.251
2014-01-03 14:38:00,16.251
2014-01-03 14:39:00,16.251
2014-01-03 14:40:00,16.251
2014-01-03 14:41:00,16.251
2014-01-03 14:42:00,16.048
2014-01-03 14:43:00,15.73
2014-01-03 14:44:00,15.626
2014-01-03 14:45:00,15.626
2014-01-03 14:46:00,16.199
2014-01-03 14:47:00,15.626
2014-01-03 14:48:00,15.626
2014-01-03 14:49:00,15.626
2014-01-03 14:50:00,15.626
2014-01-03 14:51:00,15.626
2014-01-03 14:52:00,15.626
2014-01-03 14:53:00,15.626
2014-01-03 14:54:00,15.626
2014-01-03 14:55:00,16.031
2014-01-03 14:56:00,15.626
2014-01-03 14:57:00,15.626
2014-01-03 14:58:00,16.129
2014-01-03 14:59:00,15.713
2014-01-03 15:00:00,15.661
2014-01-03 15:01:00,16.251
2014-01-03 15:02:00,16.251
2014-01-03 15:03:00,16.251
2014-01-03 15:04:00,16.251
2014-01-03 15:05:00,16.251
2014-01-03 15:06:00,16.251
2014-01-03 15:07:00,16.251
2014-01-03 15:08:00,16.251
2014-01-03 15:09:00,16.251
2014-01-03 15:10:00,16.251
2014-01-03 15:11:00,16.251
2014-01-03 15:12:00,16.251
2014-01-03 15:13:00,16.251
2014-01-03 15:14:00,16.251
2014-01-03 15:15:00,16.251
2014-01-03 15:16:00,16.251
2014-01-03 15:17:00,16.251
2014-01-03 15:18:00,16.251
2014-01-03 15:19:00,16.251
2014-01-03 15:20:00,16.251
2014-01-03 15:21:00,16.251
2014-01-03 15:22:00,15.759
2014-01-03 15:23:00,16.251
2014-01-03 15:24:00,16.251
2014-01-03 15:25:00,16.251
2014-01-03 15:26:00,16.251
2014-01-03 15:27:00,16.251
2014-01-03 15:28:00,16.251
2014-01-03 15:29:00,16.251
2014-01-03 15:30:00,16.251
2014-01-03 15:31:00,16.251
2014-01-03 15:32:00,16.164
2014-01-03 15:33:00,16.251
2014-01-03 15:34:00,16.251
2014-01-03 15:35:00,16.228
2014-01-03 15:36:00,16.251
2014-01-03 15:37:00,16.251
2014-01-03 15:38:00,16.251
2014-01-03 15:39:00,16.251
2014-01-03 15:40:00,16.251
2014-01-03 15:41:00,16.251
2014-01-03 15:42:00,15.649
2014-01-03 15:43:00,15.626
2014-01-03 15:44:00,15.626
2014-01-03 15:45:00,15.713
2014-01-03 15:46:00,15.655
2014-01-03 15:47:00,16.153
2014-01-03 15:48:00,16.251
2014-01-03 15:49:00,16.332
2014-01-03 15:50:00,16.332
2014-01-03 15:51:00,16.251
2014-01-03 15:52:00,16.251
2014-01-03 15:53:00,15.707
2014-01-03 15:54:00,16.031
2014-01-03 15:55:00,15.707
2014-01-03 15:56:00,16.031
2014-01-03 15:57:00,15.626
2014-01-03 15:58:00,15.73
2014-01-03 15:59:00,16.251
2014-01-03 16:00:00,16.251
2014-01-03 16:01:00,16.251
2014-01-03 16:02:00,16.251
2014-01-03 16:03:00,16.251
2014-01-03 16:04:00,16.251
2014-01-03 16:05:00,16.251
2014-01-03 16:06:00,16.251
2014-01-03 16:07:00,16.251
2014-01-03 16:08:00,16.251
2014-01-03 16:09:00,16.251
2014-01-03 16:10:00,16.268
2014-01-03 16:11:00,16.251
2014-01-03 16:12:00,16.251
2014-01-03 16:13:00,16.251
2014-01-03 16:14:00,16.251
2014-01-03 16:15:00,16.251
2014-01-03 16:16:00,16.251
2014-01-03 16:17:00,16.251
2014-01-03 16:18:00,16.251
2014-01-03 16:19:00,16.251
2014-01-03 16:20:00,16.251
2014-01-03 16:21:00,16.251
2014-01-03 16:22:00,16.251
2014-01-03 16:23:00,16.251
2014-01-03 16:24:00,16.251
2014-01-03 16:25:00,16.251
2014-01-03 16:26:00,16.251
2014-01-03 16:27:00,16.754
2014-01-03 16:28:00,16.471
2014-01-03 16:29:00,16.332
2014-01-03 16:30:00,16.251
2014-01-03 16:31:00,16.251
2014-01-03 16:32:00,16.251
2014-01-03 16:33:00,16.251
2014-01-03 16:34:00,16.251
2014-01-03 16:35:00,16.251
2014-01-03 16:36:00,16.251
2014-01-03 16:37:00,16.251
2014-01-03 16:38:00,16.251
2014-01-03 16:39:00,16.251
2014-01-03 16:40:00,16.251
2014-01-03 16:41:00,16.251
2014-01-03 16:42:00,16.222
2014-01-03 16:43:00,16.234
2014-01-03 16:44:00,16.251
2014-01-03 16:45:00,16.251
2014-01-03 16:46:00,16.164
2014-01-03 16:47:00,15.73
2014-01-03 16:48:00,15.661
2014-01-03 16:49:00,15.629
2014-01-03 16:50:00,16.164
2014-01-03 16:51:00,16.135
2014-01-03 16:52:00,16.153
2014-01-03 16:53:00,16.251
2014-01-03 16:54:00,16.251
2014-01-03 16:55:00,16.251
2014-01-03 16:56:00,16.251
2014-01-03 16:57:00,16.251
2014-01-03 16:58:00,16.251
2014-01-03 16:59:00,16.251
2014-01-03 17:00:00,16.251
2014-01-03 17:01:00,16.251
2014-01-03 17:02:00,16.251
2014-01-03 17:03:00,16.251
2014-01-03 17:04:00,16.251
2014-01-03 17:05:00,16.251
2014-01-03 17:06:00,16.251
2014-01-03 17:07:00,16.251
2014-01-03 17:08:00,16.251
2014-01-03 17:09:00,16.251
2014-01-03 17:10:00,16.251
2014-01-03 17:11:00,16.251
2014-01-03 17:12:00,16.251
2014-01-03 17:13:00,16.251
2014-01-03 17:14:00,16.251
2014-01-03 17:15:00,16.251
2014-01-03 17:16:00,16.251
2014-01-03 17:17:00,16.251
2014-01-03 17:18:00,16.251
2014-01-03 17:19:00,16.251
2014-01-03 17:20:00,16.251
2014-01-03 17:21:00,16.251
2014-01-03 17:22:00,16.251
2014-01-03 17:23:00,16.251
2014-01-03 17:24:00,16.251
2014-01-03 17:25:00,16.251
2014-01-03 17:26:00,16.251
2014-01-03 17:27:00,16.251
2014-01-03 17:28:00,16.251
2014-01-03 17:29:00,16.251
2014-01-03 17:30:00,16.251
2014-01-03 17:31:00,16.234
2014-01-03 17:32:00,16.251
2014-01-03 17:33:00,15.759
2014-01-03 17:34:00,16.251
2014-01-03 17:35:00,16.251
2014-01-03 17:36:00,16.251
2014-01-03 17:37:00,16.251
2014-01-03 17:38:00,16.251
2014-01-03 17:39:00,16.222
2014-01-03 17:40:00,16.251
2014-01-03 17:41:00,16.251
2014-01-03 17:42:00,16.251
2014-01-03 17:43:00,16.147
2014-01-03 17:44:00,15.626
2014-01-03 17:45:00,15.626
2014-01-03 17:46:00,15.493
2014-01-03 17:47:00,15.499
2014-01-03 17:48:00,15.516
2014-01-03 17:49:00,16.118
2014-01-03 17:50:00,16.031
2014-01-03 17:51:00,16.164
2014-01-03 17:52:00,15.649
2014-01-03 17:53:00,16.251
2014-01-03 17:54:00,16.083
2014-01-03 17:55:00,15.846
2014-01-03 17:56:00,16.251
2014-01-03 17:57:00,16.228
2014-01-03 17:58:00,16.251
2014-01-03 17:59:00,16.251
2014-01-03 18:00:00,15.846
2014-01-03 18:01:00,16.251
2014-01-03 18:02:00,16.251
2014-01-03 18:03:00,16.251
2014-01-03 18:04:00,16.251
2014-01-03 18:05:00,16.251
2014-01-03 18:06:00,16.251
2014-01-03 18:07:00,16.251
2014-01-03 18:08:00,16.251
2014-01-03 18:09:00,16.251
2014-01-03 18:10:00,16.251
2014-01-03 18:11:00,16.251
2014-01-03 18:12:00,16.251
2014-01-03 18:13:00,16.251
2014-01-03 18:14:00,16.251
2014-01-03 18:15:00,16.251
2014-01-03 18:16:00,15.73
2014-01-03 18:17:00,16.251
2014-01-03 18:18:00,15.794
2014-01-03 18:19:00,15.649
2014-01-03 18:20:00,15.626
2014-01-03 18:21:00,15.626
2014-01-03 18:22:00,15.626
2014-01-03 18:23:00,15.626
2014-01-03 18:24:00,15.626
2014-01-03 18:25:00,15.626
2014-01-03 18:26:00,15.626
2014-01-03 18:27:00,15.626
2014-01-03 18:28:00,15.626
2014-01-03 18:29:00,15.707
2014-01-03 18:30:00,15.626
2014-01-03 18:31:00,15.626
2014-01-03 18:32:00,15.626
2014-01-03 18:33:00,16.153
2014-01-03 18:34:00,16.251
2014-01-03 18:35:00,16.251
2014-01-03 18:36:00,16.251
2014-01-03 18:37:00,15.632
2014-01-03 18:38:00,15.626
2014-01-03 18:39:00,15.626
2014-01-03 18:40:00,15.626
2014-01-03 18:41:00,15.626
2014-01-03 18:42:00,15.626
2014-01-03 18:43:00,15.626
2014-01-03 18:44:00,15.626
2014-01-03 18:45:00,15.626
2014-01-03 18:46:00,15.626
2014-01-03 18:47:00,15.626
2014-01-03 18:48:00,15.626
2014-01-03 18:49:00,15.626
2014-01-03 18:50:00,15.626
2014-01-03 18:51:00,15.626
2014-01-03 18:52:00,15.626
2014-01-03 18:53:00,15.626
2014-01-03 18:54:00,15.626
2014-01-03 18:55:00,15.626
2014-01-03 18:56:00,15.626
2014-01-03 18:57:00,16.147
2014-01-03 18:58:00,16.251
2014-01-03 18:59:00,15.719
2014-01-03 19:00:00,15.649
2014-01-03 19:01:00,15.626
2014-01-03 19:02:00,15.626
2014-01-03 19:03:00,15.626
2014-01-03 19:04:00,15.626
2014-01-03 19:05:00,15.626
2014-01-03 19:06:00,15.626
2014-01-03 19:07:00,15.626
2014-01-03 19:08:00,15.626
2014-01-03 19:09:00,15.626
2014-01-03 19:10:00,15.626
2014-01-03 19:11:00,15.626
2014-01-03 19:12:00,15.626
2014-01-03 19:13:00,15.626
2014-01-03 19:14:00,15.626
2014-01-03 19:15:00,15.626
2014-01-03 19:16:00,15.626
2014-01-03 19:17:00,15.626
2014-01-03 19:18:00,15.626
2014-01-03 19:19:00,15.626
2014-01-03 19:20:00,15.626
2014-01-03 19:21:00,15.742
2014-01-03 19:22:00,15.626
2014-01-03 19:23:00,15.626
2014-01-03 19:24:00,15.626
2014-01-03 19:25:00,15.626
2014-01-03 19:26:00,15.134
2014-01-03 19:27:00,15.626
2014-01-03 19:28:00,15.545
2014-01-03 19:29:00,15.62
2014-01-03 19:30:00,15.626
2014-01-03 19:31:00,15.609
2014-01-03 19:32:00,15.609
2014-01-03 19:33:00,15.626
2014-01-03 19:34:00,15.626
2014-01-03 19:35:00,15.626
2014-01-03 19:36:00,15.626
2014-01-03 19:37:00,15.545
2014-01-03 19:38:00,15.626
2014-01-03 19:39:00,15.626
2014-01-03 19:40:00,15.626
2014-01-03 19:41:00,15.626
2014-01-03 19:42:00,15.626
2014-01-03 19:43:00,15.626
2014-01-03 19:44:00,15.626
2014-01-03 19:45:00,15.62
2014-01-03 19:46:00,15.088
2014-01-03 19:47:00,15.018
2014-01-03 19:48:00,15.018
2014-01-03 19:49:00,15.169
2014-01-03 19:50:00,15.528
2014-01-03 19:51:00,15.528
2014-01-03 19:52:00,15.221
2014-01-03 19:53:00,15.221
2014-01-03 19:54:00,15.134
2014-01-03 19:55:00,15.105
2014-01-03 19:56:00,15.452
2014-01-03 19:57:00,15.001
2014-01-03 19:58:00,15.001
2014-01-03 19:59:00,15.018
2014-01-03 20:00:00,15.105
2014-01-03 20:01:00,15.001
2014-01-03 20:02:00,15.626
2014-01-03 20:03:00,15.626
2014-01-03 20:04:00,15.626
2014-01-03 20:05:00,15.018
2014-01-03 20:06:00,15.487
2014-01-03 20:07:00,15.082
2014-01-03 20:08:00,15.001
2014-01-03 20:09:00,15.001
2014-01-03 20:10:00,15.001
2014-01-03 20:11:00,15.001
2014-01-03 20:12:00,15.406
2014-01-03 20:13:00,15.018
2014-01-03 20:14:00,15.001
2014-01-03 20:15:00,15.001
2014-01-03 20:16:00,15.001
2014-01-03 20:17:00,15.001
2014-01-03 20:18:00,15.001
2014-01-03 20:19:00,15.001
2014-01-03 20:20:00,15.406
2014-01-03 20:21:00,15.001
2014-01-03 20:22:00,15.001
2014-01-03 20:23:00,15.088
2014-01-03 20:24:00,15.001
2014-01-03 20:25:00,15.001
2014-01-03 20:26:00,15.522
2014-01-03 20:27:00,15.626
2014-01-03 20:28:00,15.626
2014-01-03 20:29:00,15.122
2014-01-03 20:30:00,15.001
2014-01-03 20:31:00,15.001
2014-01-03 20:32:00,15.001
2014-01-03 20:33:00,15.001
2014-01-03 20:34:00,15.001
2014-01-03 20:35:00,15.001
2014-01-03 20:36:00,15.001
2014-01-03 20:37:00,15.001
2014-01-03 20:38:00,15.001
2014-01-03 20:39:00,15.001
2014-01-03 20:40:00,15.001
2014-01-03 20:41:00,15.001
2014-01-03 20:42:00,15.001
2014-01-03 20:43:00,15.001
2014-01-03 20:44:00,15.001
2014-01-03 20:45:00,15.001
2014-01-03 20:46:00,15.001
2014-01-03 20:47:00,15.001
2014-01-03 20:48:00,15.001
2014-01-03 20:49:00,15.001
2014-01-03 20:50:00,15.001
2014-01-03 20:51:00,15.001
2014-01-03 20:52:00,15.001
2014-01-03 20:53:00,15.001
2014-01-03 20:54:00,15.001
2014-01-03 20:55:00,15.001
2014-01-03 20:56:00,15.545
2014-01-03 20:57:00,15.105
2014-01-03 20:58:00,15.001
2014-01-03 20:59:00,15.001
2014-01-03 21:00:00,15.001
2014-01-03 21:01:00,15.001
2014-01-03 21:02:00,15.001
2014-01-03 21:03:00,15.001
2014-01-03 21:04:00,15.001
2014-01-03 21:05:00,14.897
2014-01-03 21:06:00,15.001
2014-01-03 21:07:00,15.001
2014-01-03 21:08:00,15.001
2014-01-03 21:09:00,15.001
2014-01-03 21:10:00,15.001
2014-01-03 21:11:00,15.001
2014-01-03 21:12:00,14.984
2014-01-03 21:13:00,14.862
2014-01-03 21:14:00,14.463
2014-01-03 21:15:00,14.781
2014-01-03 21:16:00,14.787
2014-01-03 21:17:00,14.376
2014-01-03 21:18:00,14.376
2014-01-03 21:19:00,14.376
2014-01-03 21:20:00,14.457
2014-01-03 21:21:00,14.376
2014-01-03 21:22:00,14.376
2014-01-03 21:23:00,14.376
2014-01-03 21:24:00,14.376
2014-01-03 21:25:00,14.376
2014-01-03 21:26:00,14.376
2014-01-03 21:27:00,14.463
2014-01-03 21:28:00,14.48
2014-01-03 21:29:00,14.492
2014-01-03 21:30:00,13.855
2014-01-03 21:31:00,14.324
2014-01-03 21:32:00,14.492
2014-01-03 21:33:00,14.474
2014-01-03 21:34:00,14.474
2014-01-03 21:35:00,14.463
2014-01-03 21:36:00,14.376
2014-01-03 21:37:00,14.376
2014-01-03 21:38:00,14.376
2014-01-03 21:39:00,14.781
2014-01-03 21:40:00,14.376
2014-01-03 21:41:00,14.376
2014-01-03 21:42:00,14.376
2014-01-03 21:43:00,14.376
2014-01-03 21:44:00,14.376
2014-01-03 21:45:00,14.376
2014-01-03 21:46:00,14.376
2014-01-03 21:47:00,14.376
2014-01-03 21:48:00,14.376
2014-01-03 21:49:00,14.376
2014-01-03 21:50:00,14.376
2014-01-03 21:51:00,13.971
2014-01-03 21:52:00,14.26
2014-01-03 21:53:00,13.936
2014-01-03 21:54:00,13.861
2014-01-03 21:55:00,13.855
2014-01-03 21:56:00,13.832
2014-01-03 21:57:00,13.757
2014-01-03 21:58:00,13.751
2014-01-03 21:59:00,13.867
2014-01-03 22:00:00,14.272
2014-01-03 22:01:00,13.971
2014-01-03 22:02:00,14.358
2014-01-03 22:03:00,13.855
2014-01-03 22:04:00,14.376
2014-01-03 22:05:00,13.953
2014-01-03 22:06:00,14.376
2014-01-03 22:07:00,14.191
2014-01-03 22:08:00,13.861
2014-01-03 22:09:00,14.185
2014-01-03 22:10:00,14.237
2014-01-03 22:11:00,13.855
2014-01-03 22:12:00,13.872
2014-01-03 22:13:00,14.26
2014-01-03 22:14:00,14.289
2014-01-03 22:15:00,13.855
2014-01-03 22:16:00,14.376
2014-01-03 22:17:00,14.376
2014-01-03 22:18:00,14.376
2014-01-03 22:19:00,14.376
2014-01-03 22:20:00,14.272
2014-01-03 22:21:00,14.376
2014-01-03 22:22:00,14.376
2014-01-03 22:23:00,14.376
2014-01-03 22:24:00,14.376
2014-01-03 22:25:00,14.376
2014-01-03 22:26:00,14.376
2014-01-03 22:27:00,14.376
2014-01-03 22:28:00,14.376
2014-01-03 22:29:00,14.376
2014-01-03 22:30:00,14.376
2014-01-03 22:31:00,14.272
2014-01-03 22:32:00,14.376
2014-01-03 22:33:00,14.376
2014-01-03 22:34:00,14.376
2014-01-03 22:35:00,14.376
2014-01-03 22:36:00,14.376
2014-01-03 22:37:00,14.376
2014-01-03 22:38:00,14.376
2014-01-03 22:39:00,14.376
2014-01-03 22:40:00,14.376
2014-01-03 22:41:00,14.376
2014-01-03 22:42:00,14.376
2014-01-03 22:43:00,14.376
2014-01-03 22:44:00,14.376
2014-01-03 22:45:00,14.376
2014-01-03 22:46:00,14.376
2014-01-03 22:47:00,14.376
2014-01-03 22:48:00,14.376
2014-01-03 22:49:00,14.376
2014-01-03 22:50:00,14.376
2014-01-03 22:51:00,14.376
2014-01-03 22:52:00,13.971
2014-01-03 22:53:00,14.26
2014-01-03 22:54:00,13.774
2014-01-03 22:55:00,13.884
2014-01-03 22:56:00,14.376
2014-01-03 22:57:00,13.855
2014-01-03 22:58:00,13.751
2014-01-03 22:59:00,13.664
2014-01-03 23:00:00,13.647
2014-01-03 23:01:00,14.017
2014-01-03 23:02:00,14.376
2014-01-03 23:03:00,14.376
2014-01-03 23:04:00,14.376
2014-01-03 23:05:00,14.376
2014-01-03 23:06:00,13.855
2014-01-03 23:07:00,13.855
2014-01-03 23:08:00,13.751
2014-01-03 23:09:00,13.751
2014-01-03 23:10:00,13.751
2014-01-03 23:11:00,13.751
2014-01-03 23:12:00,13.751
2014-01-03 23:13:00,13.751
2014-01-03 23:14:00,13.751
2014-01-03 23:15:00,13.751
2014-01-03 23:16:00,13.751
2014-01-03 23:17:00,13.751
2014-01-03 23:18:00,13.751
2014-01-03 23:19:00,13.751
2014-01-03 23:20:00,13.751
2014-01-03 23:21:00,13.751
2014-01-03 23:22:00,13.751
2014-01-03 23:23:00,13.751
2014-01-03 23:24:00,13.751
2014-01-03 23:25:00,13.751
2014-01-03 23:26:00,13.751
2014-01-03 23:27:00,13.751
2014-01-03 23:28:00,13.751
2014-01-03 23:29:00,13.751
2014-01-03 23:30:00,13.751
2014-01-03 23:31:00,13.751
2014-01-03 23:32:00,14.156
2014-01-03 23:33:00,14.37
2014-01-03 23:34:00,14.376
2014-01-03 23:35:00,14.376
2014-01-03 23:36:00,14.37
2014-01-03 23:37:00,14.376
2014-01-03 23:38:00,14.289
2014-01-03 23:39:00,14.272
2014-01-03 23:40:00,14.376
2014-01-03 23:41:00,14.376
2014-01-03 23:42:00,14.376
2014-01-03 23:43:00,14.376
2014-01-03 23:44:00,14.376
2014-01-03 23:45:00,13.971
2014-01-03 23:46:00,14.26
2014-01-03 23:47:00,13.89
2014-01-03 23:48:00,14.295
2014-01-03 23:49:00,14.376
2014-01-03 23:50:00,14.376
2014-01-03 23:51:00,14.376
2014-01-03 23:52:00,14.376
2014-01-03 23:53:00,13.884
2014-01-03 23:54:00,14.295
2014-01-03 23:55:00,14.376
2014-01-03 23:56:00,14.376
2014-01-03 23:57:00,14.376
2014-01-03 23:58:00,14.376
2014-01-03 23:59:00,14.376
2014-01-04 00:00:00,14.376
2014-01-04 00:01:00,14.376
2014-01-04 00:02:00,14.376
2014-01-04 00:03:00,14.376
2014-01-04 00:04:00,14.376
2014-01-04 00:05:00,14.358
2014-01-04 00:06:00,14.376
2014-01-04 00:07:00,14.376
2014-01-04 00:08:00,14.376
2014-01-04 00:09:00,14.376
2014-01-04 00:10:00,14.289
2014-01-04 00:11:00,14.376
2014-01-04 00:12:00,14.376
2014-01-04 00:13:00,14.376
2014-01-04 00:14:00,14.376
2014-01-04 00:15:00,14.376
2014-01-04 00:16:00,14.376
2014-01-04 00:17:00,14.376
2014-01-04 00:18:00,14.358
2014-01-04 00:19:00,14.376
2014-01-04 00:20:00,13.803
2014-01-04 00:21:00,13.768
2014-01-04 00:22:00,13.751
2014-01-04 00:23:00,13.757
2014-01-04 00:24:00,14.353
2014-01-04 00:25:00,14.324
2014-01-04 00:26:00,14.376
2014-01-04 00:27:00,13.942
2014-01-04 00:28:00,13.855
2014-01-04 00:29:00,13.942
2014-01-04 00:30:00,14.156
2014-01-04 00:31:00,14.376
2014-01-04 00:32:00,14.376
2014-01-04 00:33:00,13.884
2014-01-04 00:34:00,14.254
2014-01-04 00:35:00,14.295
2014-01-04 00:36:00,14.237
2014-01-04 00:37:00,14.289
2014-01-04 00:38:00,13.774
2014-01-04 00:39:00,13.832
2014-01-04 00:40:00,13.751
2014-01-04 00:41:00,13.768
2014-01-04 00:42:00,13.751
2014-01-04 00:43:00,13.751
2014-01-04 00:44:00,13.751
2014-01-04 00:45:00,14.376
2014-01-04 00:46:00,14.376
2014-01-04 00:47:00,14.376
2014-01-04 00:48:00,13.838
2014-01-04 00:49:00,13.768
2014-01-04 00:50:00,13.832
2014-01-04 00:51:00,13.855
2014-01-04 00:52:00,13.838
2014-01-04 00:53:00,13.751
2014-01-04 00:54:00,13.751
2014-01-04 00:55:00,13.751
